,place,ym,gt_visit
7754,SCIENCE_MUSEUM_GROUP_TOTAL,2014_10,500265.0
7755,SCIENCE_MUSEUM_GROUP_TOTAL,2014_11,368343.0
7756,SCIENCE_MUSEUM_GROUP_TOTAL,2014_12,320084.0
7757,SCIENCE_MUSEUM_GROUP_TOTAL,2015_01,350884.0
7758,SCIENCE_MUSEUM_GROUP_TOTAL,2015_02,528475.0
7759,SCIENCE_MUSEUM_GROUP_TOTAL,2015_03,433622.0
7761,NATIONAL_COAL_MINING_MUSEUM,2014_04,15828.0
7762,NATIONAL_COAL_MINING_MUSEUM,2014_05,12939.0
7763,NATIONAL_COAL_MINING_MUSEUM,2014_06,10186.0
7764,NATIONAL_COAL_MINING_MUSEUM,2014_07,9902.0
7765,NATIONAL_COAL_MINING_MUSEUM,2014_08,20666.0
7766,NATIONAL_COAL_MINING_MUSEUM,2014_09,6529.0
7767,NATIONAL_COAL_MINING_MUSEUM,2014_10,9265.0
7768,NATIONAL_COAL_MINING_MUSEUM,2014_11,6343.0
7769,NATIONAL_COAL_MINING_MUSEUM,2014_12,5084.0
7770,NATIONAL_COAL_MINING_MUSEUM,2015_01,3884.0
7771,NATIONAL_COAL_MINING_MUSEUM,2015_02,9475.0
7772,NATIONAL_COAL_MINING_MUSEUM,2015_03,9622.0
7774,SCIENCE_SOUTH_KENSINGTON,2014_04,330000.0
7775,SCIENCE_SOUTH_KENSINGTON,2014_05,285000.0
7776,SCIENCE_SOUTH_KENSINGTON,2014_06,238000.0
7777,SCIENCE_SOUTH_KENSINGTON,2014_07,328000.0
7778,SCIENCE_SOUTH_KENSINGTON,2014_08,401000.0
7779,SCIENCE_SOUTH_KENSINGTON,2014_09,189000.0
7780,SCIENCE_SOUTH_KENSINGTON,2014_10,296000.0
7781,SCIENCE_SOUTH_KENSINGTON,2014_11,233000.0
7782,SCIENCE_SOUTH_KENSINGTON,2014_12,211000.0
7783,SCIENCE_SOUTH_KENSINGTON,2015_01,241000.0
7784,SCIENCE_SOUTH_KENSINGTON,2015_02,321000.0
7785,SCIENCE_SOUTH_KENSINGTON,2015_03,276000.0
7787,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_04,41000.0
7788,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_05,35000.0
7789,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_06,29000.0
7790,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_07,34000.0
7791,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_08,43000.0
7792,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_09,22000.0
7793,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_10,45000.0
7794,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_11,40000.0
7795,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_12,24000.0
7796,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_01,24000.0
7797,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_02,45000.0
7798,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_03,33000.0
7800,SCIENCE_NATIONAL_RAILWAY,2014_04,77000.0
7801,SCIENCE_NATIONAL_RAILWAY,2014_05,67000.0
7802,SCIENCE_NATIONAL_RAILWAY,2014_06,49000.0
7803,SCIENCE_NATIONAL_RAILWAY,2014_07,65000.0
7804,SCIENCE_NATIONAL_RAILWAY,2014_08,110000.0
7805,SCIENCE_NATIONAL_RAILWAY,2014_09,51000.0
7806,SCIENCE_NATIONAL_RAILWAY,2014_10,72000.0
7807,SCIENCE_NATIONAL_RAILWAY,2014_11,39000.0
7808,SCIENCE_NATIONAL_RAILWAY,2014_12,36000.0
7809,SCIENCE_NATIONAL_RAILWAY,2015_01,35000.0
7810,SCIENCE_NATIONAL_RAILWAY,2015_02,74000.0
7811,SCIENCE_NATIONAL_RAILWAY,2015_03,52000.0
7813,SCIENCE_LOCOMOTION_SHILDON,2014_04,21000.0
7814,SCIENCE_LOCOMOTION_SHILDON,2014_05,16000.0
7815,SCIENCE_LOCOMOTION_SHILDON,2014_06,12000.0
7816,SCIENCE_LOCOMOTION_SHILDON,2014_07,15000.0
7817,SCIENCE_LOCOMOTION_SHILDON,2014_08,22000.0
7818,SCIENCE_LOCOMOTION_SHILDON,2014_09,14000.0
7819,SCIENCE_LOCOMOTION_SHILDON,2014_10,16000.0
7820,SCIENCE_LOCOMOTION_SHILDON,2014_11,9000.0
7821,SCIENCE_LOCOMOTION_SHILDON,2014_12,11000.0
7822,SCIENCE_LOCOMOTION_SHILDON,2015_01,7000.0
7823,SCIENCE_LOCOMOTION_SHILDON,2015_02,14000.0
7824,SCIENCE_LOCOMOTION_SHILDON,2015_03,11000.0
7826,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_04,65000.0
7827,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_05,60000.0
7828,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_06,46000.0
7829,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_07,68000.0
7830,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_08,101000.0
7831,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_09,46000.0
7832,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_10,62000.0
7833,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_11,41000.0
7834,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_12,33000.0
7835,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_01,40000.0
7836,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_02,65000.0
7837,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_03,52000.0
7852,NATIONAL_PORTRAIT_GALLERY,2014_04,167964.0
7853,NATIONAL_PORTRAIT_GALLERY,2014_05,171413.0
7854,NATIONAL_PORTRAIT_GALLERY,2014_06,129194.0
7855,NATIONAL_PORTRAIT_GALLERY,2014_07,182508.0
7856,NATIONAL_PORTRAIT_GALLERY,2014_08,200829.0
7857,NATIONAL_PORTRAIT_GALLERY,2014_09,150941.0
7858,NATIONAL_PORTRAIT_GALLERY,2014_10,175449.0
7859,NATIONAL_PORTRAIT_GALLERY,2014_11,183245.0
7860,NATIONAL_PORTRAIT_GALLERY,2014_12,153759.0
7861,NATIONAL_PORTRAIT_GALLERY,2015_01,179716.0
7862,NATIONAL_PORTRAIT_GALLERY,2015_02,200369.0
7863,NATIONAL_PORTRAIT_GALLERY,2015_03,186246.0
7865,RA_TOTAL,2014_04,185085.0
7866,RA_TOTAL,2014_05,167797.0
7867,RA_TOTAL,2014_06,236477.0
7868,RA_TOTAL,2014_07,203072.0
7869,RA_TOTAL,2014_08,288522.0
7870,RA_TOTAL,2014_09,154891.0
7871,RA_TOTAL,2014_10,163498.0
7872,RA_TOTAL,2014_11,155654.0
7873,RA_TOTAL,2014_12,84431.0
7874,RA_TOTAL,2015_01,97268.0
7875,RA_TOTAL,2015_02,117266.0
7876,RA_TOTAL,2015_03,171173.0
7878,(RA)_LEEDS,2014_04,21780.0
7879,(RA)_LEEDS,2014_05,14705.0
7880,(RA)_LEEDS,2014_06,24450.0
7881,(RA)_LEEDS,2014_07,19263.0
7882,(RA)_LEEDS,2014_08,44437.0
7883,(RA)_LEEDS,2014_09,13368.0
7884,(RA)_LEEDS,2014_10,13783.0
7885,(RA)_LEEDS,2014_11,21039.0
7886,(RA)_LEEDS,2014_12,9907.0
7887,(RA)_LEEDS,2015_01,12591.0
7888,(RA)_LEEDS,2015_02,19540.0
7889,(RA)_LEEDS,2015_03,18183.0
7891,(RA)_FORT_NELSON,2014_04,10854.0
7892,(RA)_FORT_NELSON,2014_05,6722.0
7893,(RA)_FORT_NELSON,2014_06,8751.0
7894,(RA)_FORT_NELSON,2014_07,6954.0
7895,(RA)_FORT_NELSON,2014_08,19775.0
7896,(RA)_FORT_NELSON,2014_09,6155.0
7897,(RA)_FORT_NELSON,2014_10,5576.0
7898,(RA)_FORT_NELSON,2014_11,8987.0
7899,(RA)_FORT_NELSON,2014_12,2830.0
7900,(RA)_FORT_NELSON,2015_01,4829.0
7901,(RA)_FORT_NELSON,2015_02,7622.0
7902,(RA)_FORT_NELSON,2015_03,7629.0
7904,(RA)_WHITE_TOWER,2014_04,152451.0
7905,(RA)_WHITE_TOWER,2014_05,146370.0
7906,(RA)_WHITE_TOWER,2014_06,203276.0
7907,(RA)_WHITE_TOWER,2014_07,176855.0
7908,(RA)_WHITE_TOWER,2014_08,224310.0
7909,(RA)_WHITE_TOWER,2014_09,135368.0
7910,(RA)_WHITE_TOWER,2014_10,144139.0
7911,(RA)_WHITE_TOWER,2014_11,125628.0
7912,(RA)_WHITE_TOWER,2014_12,71694.0
7913,(RA)_WHITE_TOWER,2015_01,79848.0
7914,(RA)_WHITE_TOWER,2015_02,90104.0
7915,(RA)_WHITE_TOWER,2015_03,145361.0
7917,SIR_JOHN_SOANES,2014_04,10015.0
7918,SIR_JOHN_SOANES,2014_05,10822.0
7919,SIR_JOHN_SOANES,2014_06,9535.0
7920,SIR_JOHN_SOANES,2014_07,10697.0
7921,SIR_JOHN_SOANES,2014_08,11670.0
7922,SIR_JOHN_SOANES,2014_09,9273.0
7923,SIR_JOHN_SOANES,2014_10,11218.0
7924,SIR_JOHN_SOANES,2014_11,9023.0
7925,SIR_JOHN_SOANES,2014_12,6560.0
7926,SIR_JOHN_SOANES,2015_01,9446.0
7927,SIR_JOHN_SOANES,2015_02,9430.0
7928,SIR_JOHN_SOANES,2015_03,9781.0
7930,TATE_TOTAL,2014_04,659476.0
7931,TATE_TOTAL,2014_05,759264.0
7932,TATE_TOTAL,2014_06,666136.0
7933,TATE_TOTAL,2014_07,798793.0
7934,TATE_TOTAL,2014_08,910501.0
7935,TATE_TOTAL,2014_09,643881.0
7936,TATE_TOTAL,2014_10,711937.0
7937,TATE_TOTAL,2014_11,589981.0
7938,TATE_TOTAL,2014_12,529813.0
7939,TATE_TOTAL,2015_01,551337.0
7940,TATE_TOTAL,2015_02,529402.0
7941,TATE_TOTAL,2015_03,553600.0
7943,TATE_BRITAIN,2014_04,97022.0
7944,TATE_BRITAIN,2014_05,86268.0
7945,TATE_BRITAIN,2014_06,91233.0
7946,TATE_BRITAIN,2014_07,98553.0
7947,TATE_BRITAIN,2014_08,116933.0
7948,TATE_BRITAIN,2014_09,117077.0
7949,TATE_BRITAIN,2014_10,165984.0
7950,TATE_BRITAIN,2014_11,151838.0
7951,TATE_BRITAIN,2014_12,115036.0
7952,TATE_BRITAIN,2015_01,150835.0
7953,TATE_BRITAIN,2015_02,85319.0
7954,TATE_BRITAIN,2015_03,97391.0
7956,TATE_MODERN,2014_04,517940.0
7957,TATE_MODERN,2014_05,613354.0
7958,TATE_MODERN,2014_06,501885.0
7959,TATE_MODERN,2014_07,595019.0
7960,TATE_MODERN,2014_08,686413.0
7961,TATE_MODERN,2014_09,445973.0
7962,TATE_MODERN,2014_10,473991.0
7963,TATE_MODERN,2014_11,377363.0
7964,TATE_MODERN,2014_12,367044.0
7965,TATE_MODERN,2015_01,341653.0
7966,TATE_MODERN,2015_02,380208.0
7967,TATE_MODERN,2015_03,401531.0
7969,TATE_LIVERPOOL,2014_04,40149.0
7970,TATE_LIVERPOOL,2014_05,41532.0
7971,TATE_LIVERPOOL,2014_06,46528.0
7972,TATE_LIVERPOOL,2014_07,68947.0
7973,TATE_LIVERPOOL,2014_08,64914.0
7974,TATE_LIVERPOOL,2014_09,52578.0
7975,TATE_LIVERPOOL,2014_10,51242.0
7976,TATE_LIVERPOOL,2014_11,49772.0
7977,TATE_LIVERPOOL,2014_12,38839.0
7978,TATE_LIVERPOOL,2015_01,49664.0
7979,TATE_LIVERPOOL,2015_02,53319.0
7980,TATE_LIVERPOOL,2015_03,40284.0
7982,TATE_ST_IVES,2014_04,4365.0
7983,TATE_ST_IVES,2014_05,18110.0
7984,TATE_ST_IVES,2014_06,26490.0
7985,TATE_ST_IVES,2014_07,36274.0
7986,TATE_ST_IVES,2014_08,42241.0
7987,TATE_ST_IVES,2014_09,28253.0
7988,TATE_ST_IVES,2014_10,20720.0
7989,TATE_ST_IVES,2014_11,11008.0
7990,TATE_ST_IVES,2014_12,8894.0
7991,TATE_ST_IVES,2015_01,9185.0
7992,TATE_ST_IVES,2015_02,10556.0
7993,TATE_ST_IVES,2015_03,14394.0
7995,TYNE_&_WEAR_TOTAL,2014_04,187221.0
7996,TYNE_&_WEAR_TOTAL,2014_05,178653.0
7997,TYNE_&_WEAR_TOTAL,2014_06,131255.0
7998,TYNE_&_WEAR_TOTAL,2014_07,155660.0
7999,TYNE_&_WEAR_TOTAL,2014_08,226296.0
8000,TYNE_&_WEAR_TOTAL,2014_09,121178.0
8001,TYNE_&_WEAR_TOTAL,2014_10,162945.0
8002,TYNE_&_WEAR_TOTAL,2014_11,133540.0
8003,TYNE_&_WEAR_TOTAL,2014_12,93771.0
8004,TYNE_&_WEAR_TOTAL,2015_01,104268.0
8005,TYNE_&_WEAR_TOTAL,2015_02,160860.0
8006,TYNE_&_WEAR_TOTAL,2015_03,129292.0
8008,(T&W)_ARBEIA,2014_04,4206.0
8009,(T&W)_ARBEIA,2014_05,3557.0
8010,(T&W)_ARBEIA,2014_06,4737.0
8011,(T&W)_ARBEIA,2014_07,4999.0
8012,(T&W)_ARBEIA,2014_08,6013.0
8013,(T&W)_ARBEIA,2014_09,3922.0
8014,(T&W)_ARBEIA,2014_10,2264.0
8015,(T&W)_ARBEIA,2014_11,551.0
8016,(T&W)_ARBEIA,2014_12,213.0
8017,(T&W)_ARBEIA,2015_01,225.0
8018,(T&W)_ARBEIA,2015_02,246.0
8019,(T&W)_ARBEIA,2015_03,1104.0
8021,(T&W)_DISCOVERY,2014_04,43503.0
8022,(T&W)_DISCOVERY,2014_05,37266.0
8023,(T&W)_DISCOVERY,2014_06,28125.0
8024,(T&W)_DISCOVERY,2014_07,32342.0
8025,(T&W)_DISCOVERY,2014_08,58374.0
8026,(T&W)_DISCOVERY,2014_09,23760.0
8027,(T&W)_DISCOVERY,2014_10,38439.0
8028,(T&W)_DISCOVERY,2014_11,28010.0
8029,(T&W)_DISCOVERY,2014_12,24003.0
8030,(T&W)_DISCOVERY,2015_01,30152.0
8031,(T&W)_DISCOVERY,2015_02,39575.0
8032,(T&W)_DISCOVERY,2015_03,28662.0
8047,(T&W)_GREAT_NORTH,2014_04,61304.0
8048,(T&W)_GREAT_NORTH,2014_05,54699.0
8049,(T&W)_GREAT_NORTH,2014_06,31594.0
8050,(T&W)_GREAT_NORTH,2014_07,42069.0
8051,(T&W)_GREAT_NORTH,2014_08,66408.0
8052,(T&W)_GREAT_NORTH,2014_09,28377.0
8053,(T&W)_GREAT_NORTH,2014_10,43993.0
8054,(T&W)_GREAT_NORTH,2014_11,27271.0
8055,(T&W)_GREAT_NORTH,2014_12,22249.0
8056,(T&W)_GREAT_NORTH,2015_01,27550.0
8057,(T&W)_GREAT_NORTH,2015_02,54016.0
8058,(T&W)_GREAT_NORTH,2015_03,32404.0
8060,(T&W)_LAING,2014_04,17589.0
8061,(T&W)_LAING,2014_05,20272.0
8062,(T&W)_LAING,2014_06,15654.0
8063,(T&W)_LAING,2014_07,14348.0
8064,(T&W)_LAING,2014_08,19726.0
8065,(T&W)_LAING,2014_09,15616.0
8066,(T&W)_LAING,2014_10,18287.0
8067,(T&W)_LAING,2014_11,20502.0
8068,(T&W)_LAING,2014_12,16002.0
8069,(T&W)_LAING,2015_01,16776.0
8070,(T&W)_LAING,2015_02,17720.0
8071,(T&W)_LAING,2015_03,22369.0
8073,(T&W)_MONKWEARMOUTH,2014_04,2315.0
8074,(T&W)_MONKWEARMOUTH,2014_05,2115.0
8075,(T&W)_MONKWEARMOUTH,2014_06,1438.0
8076,(T&W)_MONKWEARMOUTH,2014_07,1857.0
8077,(T&W)_MONKWEARMOUTH,2014_08,2746.0
8078,(T&W)_MONKWEARMOUTH,2014_09,1661.0
8079,(T&W)_MONKWEARMOUTH,2014_10,2089.0
8080,(T&W)_MONKWEARMOUTH,2014_11,1672.0
8081,(T&W)_MONKWEARMOUTH,2014_12,1300.0
8082,(T&W)_MONKWEARMOUTH,2015_01,1399.0
8083,(T&W)_MONKWEARMOUTH,2015_02,2141.0
8084,(T&W)_MONKWEARMOUTH,2015_03,1714.0
8091,(T&W)_WASHINGTON,2014_09,662.0
8099,(T&W)_SEGEDUNUM,2014_04,3088.0
8100,(T&W)_SEGEDUNUM,2014_05,4076.0
8101,(T&W)_SEGEDUNUM,2014_06,4415.0
8102,(T&W)_SEGEDUNUM,2014_07,4628.0
8103,(T&W)_SEGEDUNUM,2014_08,4121.0
8104,(T&W)_SEGEDUNUM,2014_09,4027.0
8105,(T&W)_SEGEDUNUM,2014_10,3817.0
8106,(T&W)_SEGEDUNUM,2014_11,14498.0
8107,(T&W)_SEGEDUNUM,2014_12,633.0
8108,(T&W)_SEGEDUNUM,2015_01,900.0
8109,(T&W)_SEGEDUNUM,2015_02,1856.0
8110,(T&W)_SEGEDUNUM,2015_03,2468.0
8112,(T&W)_SHIPLEY,2014_04,2350.0
8113,(T&W)_SHIPLEY,2014_05,3067.0
8114,(T&W)_SHIPLEY,2014_06,1916.0
8115,(T&W)_SHIPLEY,2014_07,2015.0
8116,(T&W)_SHIPLEY,2014_08,2354.0
8117,(T&W)_SHIPLEY,2014_09,2555.0
8118,(T&W)_SHIPLEY,2014_10,2352.0
8119,(T&W)_SHIPLEY,2014_11,2931.0
8120,(T&W)_SHIPLEY,2014_12,1517.0
8121,(T&W)_SHIPLEY,2015_01,1877.0
8122,(T&W)_SHIPLEY,2015_02,2001.0
8123,(T&W)_SHIPLEY,2015_03,2934.0
8125,(T&W)_SOUTH_SHIELDS,2014_04,12922.0
8126,(T&W)_SOUTH_SHIELDS,2014_05,10242.0
8127,(T&W)_SOUTH_SHIELDS,2014_06,10650.0
8128,(T&W)_SOUTH_SHIELDS,2014_07,12939.0
8129,(T&W)_SOUTH_SHIELDS,2014_08,17174.0
8130,(T&W)_SOUTH_SHIELDS,2014_09,10654.0
8131,(T&W)_SOUTH_SHIELDS,2014_10,10834.0
8132,(T&W)_SOUTH_SHIELDS,2014_11,8307.0
8133,(T&W)_SOUTH_SHIELDS,2014_12,3932.0
8134,(T&W)_SOUTH_SHIELDS,2015_01,5840.0
8135,(T&W)_SOUTH_SHIELDS,2015_02,8838.0
8136,(T&W)_SOUTH_SHIELDS,2015_03,12340.0
8138,(T&W)_HATTON_GALLERY,2014_04,2766.0
8139,(T&W)_HATTON_GALLERY,2014_05,3418.0
8140,(T&W)_HATTON_GALLERY,2014_06,3525.0
8141,(T&W)_HATTON_GALLERY,2014_07,2667.0
8142,(T&W)_HATTON_GALLERY,2014_08,2135.0
8143,(T&W)_HATTON_GALLERY,2014_09,2867.0
8144,(T&W)_HATTON_GALLERY,2014_10,3939.0
8145,(T&W)_HATTON_GALLERY,2014_11,3407.0
8146,(T&W)_HATTON_GALLERY,2014_12,1305.0
8147,(T&W)_HATTON_GALLERY,2015_01,1627.0
8148,(T&W)_HATTON_GALLERY,2015_02,3010.0
8149,(T&W)_HATTON_GALLERY,2015_03,3163.0
8151,(T&W)_STEPHENSON,2014_04,6528.0
8152,(T&W)_STEPHENSON,2014_05,4786.0
8153,(T&W)_STEPHENSON,2014_06,3279.0
8154,(T&W)_STEPHENSON,2014_07,3971.0
8155,(T&W)_STEPHENSON,2014_08,6697.0
8156,(T&W)_STEPHENSON,2014_09,2313.0
8157,(T&W)_STEPHENSON,2014_10,3808.0
8158,(T&W)_STEPHENSON,2014_11,1529.0
8159,(T&W)_STEPHENSON,2014_12,2756.0
8161,(T&W)_STEPHENSON,2015_02,6085.0
8164,(T&W)_SUNDERLAND,2014_04,30650.0
8165,(T&W)_SUNDERLAND,2014_05,35155.0
8166,(T&W)_SUNDERLAND,2014_06,25922.0
8167,(T&W)_SUNDERLAND,2014_07,33825.0
8168,(T&W)_SUNDERLAND,2014_08,40548.0
8169,(T&W)_SUNDERLAND,2014_09,24764.0
8170,(T&W)_SUNDERLAND,2014_10,33123.0
8171,(T&W)_SUNDERLAND,2014_11,24862.0
8172,(T&W)_SUNDERLAND,2014_12,19861.0
8173,(T&W)_SUNDERLAND,2015_01,17922.0
8174,(T&W)_SUNDERLAND,2015_02,25372.0
8175,(T&W)_SUNDERLAND,2015_03,22134.0
8190,V&A_TOTAL,2014_04,296336.0
8191,V&A_TOTAL,2014_05,267692.0
8192,V&A_TOTAL,2014_06,352711.0
8193,V&A_TOTAL,2014_07,299846.0
8194,V&A_TOTAL,2014_08,329576.0
8195,V&A_TOTAL,2014_09,377363.0
8196,V&A_TOTAL,2014_10,307105.0
8197,V&A_TOTAL,2014_11,294062.0
8198,V&A_TOTAL,2014_12,278175.0
8199,V&A_TOTAL,2015_01,272721.0
8200,V&A_TOTAL,2015_02,290245.0
8201,V&A_TOTAL,2015_03,370372.0
8203,(V&A)_SOUTH_KENSINGTON,2014_04,246955.0
8204,(V&A)_SOUTH_KENSINGTON,2014_05,236287.0
8205,(V&A)_SOUTH_KENSINGTON,2014_06,313265.0
8206,(V&A)_SOUTH_KENSINGTON,2014_07,271362.0
8207,(V&A)_SOUTH_KENSINGTON,2014_08,288037.0
8208,(V&A)_SOUTH_KENSINGTON,2014_09,339590.0
8209,(V&A)_SOUTH_KENSINGTON,2014_10,272890.0
8210,(V&A)_SOUTH_KENSINGTON,2014_11,251291.0
8211,(V&A)_SOUTH_KENSINGTON,2014_12,241471.0
8212,(V&A)_SOUTH_KENSINGTON,2015_01,234225.0
8213,(V&A)_SOUTH_KENSINGTON,2015_02,240056.0
8214,(V&A)_SOUTH_KENSINGTON,2015_03,328178.0
8216,(V&A)_CHILDHOOD,2014_04,48776.0
8217,(V&A)_CHILDHOOD,2014_05,30415.0
8218,(V&A)_CHILDHOOD,2014_06,38813.0
8219,(V&A)_CHILDHOOD,2014_07,28077.0
8220,(V&A)_CHILDHOOD,2014_08,41304.0
8221,(V&A)_CHILDHOOD,2014_09,36901.0
8222,(V&A)_CHILDHOOD,2014_10,33604.0
8223,(V&A)_CHILDHOOD,2014_11,42233.0
8224,(V&A)_CHILDHOOD,2014_12,36119.0
8225,(V&A)_CHILDHOOD,2015_01,38195.0
8226,(V&A)_CHILDHOOD,2015_02,49794.0
8227,(V&A)_CHILDHOOD,2015_03,41505.0
8242,(V&A)_BLYTHE_HOUSE,2014_04,605.0
8243,(V&A)_BLYTHE_HOUSE,2014_05,990.0
8244,(V&A)_BLYTHE_HOUSE,2014_06,633.0
8245,(V&A)_BLYTHE_HOUSE,2014_07,407.0
8246,(V&A)_BLYTHE_HOUSE,2014_08,235.0
8247,(V&A)_BLYTHE_HOUSE,2014_09,872.0
8248,(V&A)_BLYTHE_HOUSE,2014_10,611.0
8249,(V&A)_BLYTHE_HOUSE,2014_11,538.0
8250,(V&A)_BLYTHE_HOUSE,2014_12,585.0
8251,(V&A)_BLYTHE_HOUSE,2015_01,301.0
8252,(V&A)_BLYTHE_HOUSE,2015_02,395.0
8253,(V&A)_BLYTHE_HOUSE,2015_03,689.0
8255,WALLACE_COLLECTION,2014_04,29206.0
8256,WALLACE_COLLECTION,2014_05,32092.0
8257,WALLACE_COLLECTION,2014_06,32309.0
8258,WALLACE_COLLECTION,2014_07,32971.0
8259,WALLACE_COLLECTION,2014_08,30609.0
8260,WALLACE_COLLECTION,2014_09,36332.0
8261,WALLACE_COLLECTION,2014_10,41832.0
8262,WALLACE_COLLECTION,2014_11,39109.0
8263,WALLACE_COLLECTION,2014_12,33396.0
8264,WALLACE_COLLECTION,2015_01,37144.0
8265,WALLACE_COLLECTION,2015_02,39064.0
8266,WALLACE_COLLECTION,2015_03,43772.0
8294,TOTAL,2015_04,4267921.0
8295,TOTAL,2015_05,4344120.0
8296,TOTAL,2015_06,3866905.0
8297,TOTAL,2015_07,4948244.0
8298,TOTAL,2015_08,5051715.0
8299,TOTAL,2015_09,3569734.0
8300,TOTAL,2015_10,4125852.0
8301,TOTAL,2015_11,3282863.0
8302,TOTAL,2015_12,2996851.0
8303,TOTAL,2016_01,3172008.0
8304,TOTAL,2016_02,3846220.0
8305,TOTAL,2016_03,4148090.0
8307,BRITISH_MUSEUM,2015_04,600774.0
8308,BRITISH_MUSEUM,2015_05,635393.0
8309,BRITISH_MUSEUM,2015_06,601099.0
8310,BRITISH_MUSEUM,2015_07,765877.0
8311,BRITISH_MUSEUM,2015_08,717386.0
8312,BRITISH_MUSEUM,2015_09,520716.0
8313,BRITISH_MUSEUM,2015_10,624066.0
8314,BRITISH_MUSEUM,2015_11,483800.0
8315,BRITISH_MUSEUM,2015_12,413442.0
8316,BRITISH_MUSEUM,2016_01,437169.0
8317,BRITISH_MUSEUM,2016_02,497950.0
8318,BRITISH_MUSEUM,2016_03,555868.0
8320,GEFFRYE_MUSEUM,2015_04,8567.0
8321,GEFFRYE_MUSEUM,2015_05,9973.0
8322,GEFFRYE_MUSEUM,2015_06,7126.0
8323,GEFFRYE_MUSEUM,2015_07,8095.0
8324,GEFFRYE_MUSEUM,2015_08,8941.0
8325,GEFFRYE_MUSEUM,2015_09,9153.0
8326,GEFFRYE_MUSEUM,2015_10,9594.0
8327,GEFFRYE_MUSEUM,2015_11,8722.0
8328,GEFFRYE_MUSEUM,2015_12,16992.0
8329,GEFFRYE_MUSEUM,2016_01,9524.0
8330,GEFFRYE_MUSEUM,2016_02,8936.0
8331,GEFFRYE_MUSEUM,2016_03,8765.0
8333,HORNIMAN_MUSEUM,2015_04,83330.0
8334,HORNIMAN_MUSEUM,2015_05,71251.0
8335,HORNIMAN_MUSEUM,2015_06,52792.0
8336,HORNIMAN_MUSEUM,2015_07,73614.0
8337,HORNIMAN_MUSEUM,2015_08,97240.0
8338,HORNIMAN_MUSEUM,2015_09,47558.0
8339,HORNIMAN_MUSEUM,2015_10,69870.0
8340,HORNIMAN_MUSEUM,2015_11,49677.0
8341,HORNIMAN_MUSEUM,2015_12,45506.0
8342,HORNIMAN_MUSEUM,2016_01,52219.0
8343,HORNIMAN_MUSEUM,2016_02,71206.0
8344,HORNIMAN_MUSEUM,2016_03,79620.0
8346,IWM_TOTAL,2015_04,229487.0
8347,IWM_TOTAL,2015_05,261665.0
8348,IWM_TOTAL,2015_06,215539.0
8349,IWM_TOTAL,2015_07,295101.0
8350,IWM_TOTAL,2015_08,282260.0
8351,IWM_TOTAL,2015_09,221799.0
8352,IWM_TOTAL,2015_10,228949.0
8353,IWM_TOTAL,2015_11,156206.0
8354,IWM_TOTAL,2015_12,120585.0
8355,IWM_TOTAL,2016_01,132431.0
8356,IWM_TOTAL,2016_02,180975.0
8357,IWM_TOTAL,2016_03,213519.0
8359,IWM_LONDON,2015_04,102732.0
8360,IWM_LONDON,2015_05,105807.0
8361,IWM_LONDON,2015_06,90949.0
8362,IWM_LONDON,2015_07,107860.0
8363,IWM_LONDON,2015_08,110922.0
8364,IWM_LONDON,2015_09,76328.0
8365,IWM_LONDON,2015_10,99070.0
8366,IWM_LONDON,2015_11,70373.0
8367,IWM_LONDON,2015_12,51413.0
8368,IWM_LONDON,2016_01,63030.0
8369,IWM_LONDON,2016_02,83769.0
8370,IWM_LONDON,2016_03,92272.0
8372,HMS_BELFAST_(IWM),2015_04,32304.0
8373,HMS_BELFAST_(IWM),2015_05,30985.0
8374,HMS_BELFAST_(IWM),2015_06,24451.0
8375,HMS_BELFAST_(IWM),2015_07,35032.0
8376,HMS_BELFAST_(IWM),2015_08,42088.0
8377,HMS_BELFAST_(IWM),2015_09,20361.0
8378,HMS_BELFAST_(IWM),2015_10,30485.0
8379,HMS_BELFAST_(IWM),2015_11,14202.0
8380,HMS_BELFAST_(IWM),2015_12,14920.0
8381,HMS_BELFAST_(IWM),2016_01,11845.0
