,place,Year,month,gt_visit,ym
3515,Alibates_Flint_Quarries_NM_(ALFL),2015,11,253,2015_11
3516,Alibates_Flint_Quarries_NM_(ALFL),2014,11,67,2014_11
3517,Alibates_Flint_Quarries_NM_(ALFL),2013,11,85,2013_11
3519,Allegheny_Portage_Railroad_NHS_(ALPO),2015,11,9609,2015_11
3520,Allegheny_Portage_Railroad_NHS_(ALPO),2014,11,13401,2014_11
3521,Allegheny_Portage_Railroad_NHS_(ALPO),2013,11,7579,2013_11
3523,Amistad_NRA_(AMIS),2015,11,52373,2015_11
3524,Amistad_NRA_(AMIS),2014,11,42446,2014_11
3525,Amistad_NRA_(AMIS),2013,11,83557,2013_11
3527,Andersonville_NHS_(ANDE),2015,11,9049,2015_11
3528,Andersonville_NHS_(ANDE),2014,11,10698,2014_11
3529,Andersonville_NHS_(ANDE),2013,11,9039,2013_11
3531,Andrew_Johnson_NHS,2015,11,3366,2015_11
3532,Andrew_Johnson_NHS,2014,11,2755,2014_11
3533,Andrew_Johnson_NHS,2013,11,3293,2013_11
3535,Aniakchak_NM_&_PRES_(ANIA),2015,11,0,2015_11
3536,Aniakchak_NM_&_PRES_(ANIA),2014,11,0,2014_11
3537,Aniakchak_NM_&_PRES_(ANIA),2013,11,0,2013_11
3539,Antietam_NB_(ANTI),2015,11,19503,2015_11
3540,Antietam_NB_(ANTI),2014,11,18209,2014_11
3541,Antietam_NB_(ANTI),2013,11,16939,2013_11
3543,Apostle_Islands_NL_(APIS),2015,11,2344,2015_11
3544,Apostle_Islands_NL_(APIS),2014,11,2461,2014_11
3545,Apostle_Islands_NL_(APIS),2013,11,1829,2013_11
3547,Appomattox_Court_House_NHP_(APCO),2015,11,11981,2015_11
3548,Appomattox_Court_House_NHP_(APCO),2014,11,12636,2014_11
3549,Appomattox_Court_House_NHP_(APCO),2013,11,14552,2013_11
3551,Arches_NP_(ARCH),2015,11,49087,2015_11
3552,Arches_NP_(ARCH),2014,11,46940,2014_11
3553,Arches_NP_(ARCH),2013,11,43928,2013_11
3555,Arkansas_Post_NMEM_(ARPO),2015,11,1695,2015_11
3556,Arkansas_Post_NMEM_(ARPO),2014,11,2110,2014_11
3557,Arkansas_Post_NMEM_(ARPO),2013,11,2806,2013_11
3559,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,11,32762,2015_11
3560,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,11,32736,2014_11
3561,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,11,35588,2013_11
3563,Assateague_Island_NS_(ASIS),2015,11,74284,2015_11
3564,Assateague_Island_NS_(ASIS),2014,11,68598,2014_11
3565,Assateague_Island_NS_(ASIS),2013,11,73087,2013_11
3567,Aztec_Ruins_NM_(AZRU),2015,11,2732,2015_11
3568,Aztec_Ruins_NM_(AZRU),2014,11,2182,2014_11
3569,Aztec_Ruins_NM_(AZRU),2013,11,1756,2013_11
3571,Badlands_NP_(BADL),2015,11,16771,2015_11
3572,Badlands_NP_(BADL),2014,11,13973,2014_11
3573,Badlands_NP_(BADL),2013,11,16663,2013_11
3575,Bandelier_NM_(BAND),2015,11,7970,2015_11
3576,Bandelier_NM_(BAND),2014,11,8475,2014_11
3577,Bandelier_NM_(BAND),2013,11,7341,2013_11
3579,Bent's_Old_Fort_NHS_(BEOL),2015,11,1205,2015_11
3580,Bent's_Old_Fort_NHS_(BEOL),2014,11,1075,2014_11
3581,Bent's_Old_Fort_NHS_(BEOL),2013,11,1006,2013_11
3583,Bering_Land_Bridge_NPRES_(BELA),2015,11,182,2015_11
3584,Bering_Land_Bridge_NPRES_(BELA),2014,11,182,2014_11
3585,Bering_Land_Bridge_NPRES_(BELA),2013,11,182,2013_11
3587,Big_Bend_NP_(BIBE),2015,11,42687,2015_11
3588,Big_Bend_NP_(BIBE),2014,11,17169,2014_11
3589,Big_Bend_NP_(BIBE),2013,11,22710,2013_11
3591,Big_Cypress_NPRES_(BICY),2015,11,83195,2015_11
3592,Big_Cypress_NPRES_(BICY),2014,11,119940,2014_11
3593,Big_Cypress_NPRES_(BICY),2013,11,83228,2013_11
3595,Big_Hole_NB_(BIHO),2015,11,384,2015_11
3596,Big_Hole_NB_(BIHO),2014,11,354,2014_11
3597,Big_Hole_NB_(BIHO),2013,11,423,2013_11
3599,Big_South_Fork_NRRA_(BISO),2015,11,43492,2015_11
3600,Big_South_Fork_NRRA_(BISO),2014,11,42976,2014_11
3601,Big_South_Fork_NRRA_(BISO),2013,11,45371,2013_11
3603,Big_Thicket_NPRES_(BITH),2015,11,13121,2015_11
3604,Big_Thicket_NPRES_(BITH),2014,11,9685,2014_11
3605,Big_Thicket_NPRES_(BITH),2013,11,10637,2013_11
3607,Bighorn_Canyon_NRA,2015,11,6411,2015_11
3608,Bighorn_Canyon_NRA,2014,11,4684,2014_11
3609,Bighorn_Canyon_NRA,2013,11,7168,2013_11
3611,Biscayne_NP,2015,11,25228,2015_11
3612,Biscayne_NP,2014,11,23545,2014_11
3613,Biscayne_NP,2013,11,22189,2013_11
3615,Black_Canyon_of_the_Gunnison_NP,2015,11,5550,2015_11
3616,Black_Canyon_of_the_Gunnison_NP,2014,11,4925,2014_11
3617,Black_Canyon_of_the_Gunnison_NP,2013,11,3296,2013_11
3619,Blue_Ridge_PKWY,2015,11,1174534,2015_11
3620,Blue_Ridge_PKWY,2014,11,1252711,2014_11
3621,Blue_Ridge_PKWY,2013,11,1277667,2013_11
3623,Bluestone_NSR,2015,11,200,2015_11
3624,Bluestone_NSR,2014,11,200,2014_11
3625,Bluestone_NSR,2013,11,200,2013_11
3627,Booker_T._Washington_NM,2015,11,1190,2015_11
3628,Booker_T._Washington_NM,2014,11,2533,2014_11
3629,Booker_T._Washington_NM,2013,11,1360,2013_11
3631,Boston_African_American_NHS,2015,11,9949,2015_11
3632,Boston_African_American_NHS,2014,11,9851,2014_11
3633,Boston_African_American_NHS,2013,11,9702,2013_11
3635,Boston_NHP,2015,11,127124,2015_11
3636,Boston_NHP,2014,11,114724,2014_11
3637,Boston_NHP,2013,11,140785,2013_11
3639,Brown_v._Board_of_Education_NHS,2015,11,1487,2015_11
3640,Brown_v._Board_of_Education_NHS,2014,11,1800,2014_11
3641,Brown_v._Board_of_Education_NHS,2013,11,1110,2013_11
3643,Bryce_Canyon_NP,2015,11,48745,2015_11
3644,Bryce_Canyon_NP,2014,11,44669,2014_11
3645,Bryce_Canyon_NP,2013,11,36259,2013_11
3647,Buck_Island_Reef_NM,2015,11,2199,2015_11
3648,Buck_Island_Reef_NM,2014,11,2178,2014_11
3649,Buck_Island_Reef_NM,2013,11,1917,2013_11
3651,Buffalo_NR,2015,11,47478,2015_11
3652,Buffalo_NR,2014,11,45831,2014_11
3653,Buffalo_NR,2013,11,35914,2013_11
3655,Cabrillo_NM,2015,11,74841,2015_11
3656,Cabrillo_NM,2014,11,72107,2014_11
3657,Cabrillo_NM,2013,11,71928,2013_11
3659,Canaveral_NS,2015,11,105075,2015_11
3660,Canaveral_NS,2014,11,74673,2014_11
3661,Canaveral_NS,2013,11,74790,2013_11
3663,Cane_River_Creole_NHP,2015,11,2132,2015_11
3664,Cane_River_Creole_NHP,2014,11,2500,2014_11
3665,Cane_River_Creole_NHP,2013,11,2137,2013_11
3667,Canyon_de_Chelly_NM,2015,11,35106,2015_11
3668,Canyon_de_Chelly_NM,2014,11,46951,2014_11
3669,Canyon_de_Chelly_NM,2013,11,47087,2013_11
3671,Canyonlands_NP,2015,11,22100,2015_11
3672,Canyonlands_NP,2014,11,22130,2014_11
3673,Canyonlands_NP,2013,11,16368,2013_11
3675,Cape_Cod_NS,2015,11,186899,2015_11
3676,Cape_Cod_NS,2014,11,194137,2014_11
3677,Cape_Cod_NS,2013,11,194496,2013_11
3679,Cape_Hatteras_NS,2015,11,107526,2015_11
3680,Cape_Hatteras_NS,2014,11,92001,2014_11
3681,Cape_Hatteras_NS,2013,11,100531,2013_11
3683,Cape_Lookout_NS,2015,11,41266,2015_11
3684,Cape_Lookout_NS,2014,11,23949,2014_11
3685,Cape_Lookout_NS,2013,11,29117,2013_11
3687,Capitol_Reef_NP,2015,11,33425,2015_11
3688,Capitol_Reef_NP,2014,11,24849,2014_11
3689,Capitol_Reef_NP,2013,11,20600,2013_11
3691,Capulin_Volcano_NM,2015,11,1801,2015_11
3692,Capulin_Volcano_NM,2014,11,1623,2014_11
3693,Capulin_Volcano_NM,2013,11,1591,2013_11
3695,Carl_Sandburg_Home_NHS,2015,11,1704,2015_11
3696,Carl_Sandburg_Home_NHS,2014,11,6379,2014_11
3697,Carl_Sandburg_Home_NHS,2013,11,6912,2013_11
3699,Carlsbad_Caverns_NP,2015,11,19488,2015_11
3700,Carlsbad_Caverns_NP,2014,11,19874,2014_11
3701,Carlsbad_Caverns_NP,2013,11,18746,2013_11
3703,Casa_Grande_Ruins_NM,2015,11,5768,2015_11
3704,Casa_Grande_Ruins_NM,2014,11,5011,2014_11
3705,Casa_Grande_Ruins_NM,2013,11,4994,2013_11
3707,Castillo_de_San_Marcos_NM,2015,11,59877,2015_11
3708,Castillo_de_San_Marcos_NM,2014,11,59303,2014_11
3709,Castillo_de_San_Marcos_NM,2013,11,61990,2013_11
3711,Castle_Clinton_NM,2015,11,281108,2015_11
3712,Castle_Clinton_NM,2014,11,270474,2014_11
3713,Castle_Clinton_NM,2013,11,279116,2013_11
3715,Catoctin_Mountain_Park,2015,11,8328,2015_11
3716,Catoctin_Mountain_Park,2014,11,5858,2014_11
3717,Catoctin_Mountain_Park,2013,11,6008,2013_11
3719,Cedar_Breaks_NM,2015,11,39485,2015_11
3720,Cedar_Breaks_NM,2014,11,45397,2014_11
3721,Cedar_Breaks_NM,2013,11,33130,2013_11
3723,Cesar_E._Chavez_NM,2015,11,695,2015_11
3724,Cesar_E._Chavez_NM,2014,11,404,2014_11
3725,Cesar_E._Chavez_NM,2013,11,456,2013_11
3727,Chaco_Culture_NHP,2015,11,2174,2015_11
3728,Chaco_Culture_NHP,2014,11,1977,2014_11
3729,Chaco_Culture_NHP,2013,11,1703,2013_11
3731,Chamizal_NMEM,2015,11,1835,2015_11
3732,Chamizal_NMEM,2014,11,3045,2014_11
3733,Chamizal_NMEM,2013,11,12891,2013_11
3735,Channel_Islands_NP,2015,11,18913,2015_11
3736,Channel_Islands_NP,2014,11,17923,2014_11
3737,Channel_Islands_NP,2013,11,13638,2013_11
3739,Charles_Pinckney_NHS,2015,11,3486,2015_11
3740,Charles_Pinckney_NHS,2014,11,3256,2014_11
3741,Charles_Pinckney_NHS,2013,11,3632,2013_11
3743,Chattahoochee_River_NRA,2015,11,143338,2015_11
3744,Chattahoochee_River_NRA,2014,11,197092,2014_11
3745,Chattahoochee_River_NRA,2013,11,207842,2013_11
3747,Chesapeake_&_Ohio_Canal_NHP,2015,11,359899,2015_11
3748,Chesapeake_&_Ohio_Canal_NHP,2014,11,304635,2014_11
3749,Chesapeake_&_Ohio_Canal_NHP,2013,11,243133,2013_11
3751,Chickamauga_&_Chattanooga_NMP,2015,11,76167,2015_11
3752,Chickamauga_&_Chattanooga_NMP,2014,11,75546,2014_11
3753,Chickamauga_&_Chattanooga_NMP,2013,11,74755,2013_11
3755,Chickasaw_NRA,2015,11,45564,2015_11
3756,Chickasaw_NRA,2014,11,50090,2014_11
3757,Chickasaw_NRA,2013,11,68704,2013_11
3759,Chiricahua_NM,2015,11,4927,2015_11
3760,Chiricahua_NM,2014,11,3820,2014_11
3761,Chiricahua_NM,2013,11,3123,2013_11
3763,Christiansted_NHS,2015,11,8838,2015_11
3764,Christiansted_NHS,2014,11,8908,2014_11
3765,Christiansted_NHS,2013,11,9592,2013_11
3767,City_of_Rocks_NRES,2015,11,5821,2015_11
3768,City_of_Rocks_NRES,2014,11,4305,2014_11
3769,City_of_Rocks_NRES,2013,11,7056,2013_11
3771,Clara_Barton_NHS,2015,11,0,2015_11
3772,Clara_Barton_NHS,2014,11,498,2014_11
3773,Clara_Barton_NHS,2013,11,2321,2013_11
3775,Colonial_NHP,2015,11,195337,2015_11
3776,Colonial_NHP,2014,11,187963,2014_11
3777,Colonial_NHP,2013,11,195739,2013_11
3779,Colorado_NM,2015,11,24873,2015_11
3780,Colorado_NM,2014,11,23677,2014_11
3781,Colorado_NM,2013,11,23762,2013_11
3783,Congaree_NP,2015,11,8935,2015_11
3784,Congaree_NP,2014,11,10325,2014_11
3785,Congaree_NP,2013,11,11044,2013_11
3786,Congaree_NP,2012,11,9470,2012_11
3788,Coronado_NMEM,2015,11,12639,2015_11
3789,Coronado_NMEM,2014,11,9747,2014_11
3790,Coronado_NMEM,2013,11,10336,2013_11
3792,Cowpens_NB,2015,11,11315,2015_11
3793,Cowpens_NB,2014,11,14136,2014_11
3794,Cowpens_NB,2013,11,14973,2013_11
3796,Crater_Lake_NP,2015,11,12769,2015_11
3797,Crater_Lake_NP,2014,11,9614,2014_11
3798,Crater_Lake_NP,2013,11,8645,2013_11
3800,Craters_of_the_Moon_NM,2015,11,3773,2015_11
3801,Craters_of_the_Moon_NM,2014,11,4873,2014_11
3802,Craters_of_the_Moon_NM,2013,11,4340,2013_11
3804,Cumberland_Gap_NHP,2015,11,55999,2015_11
3805,Cumberland_Gap_NHP,2014,11,58238,2014_11
3806,Cumberland_Gap_NHP,2013,11,55165,2013_11
3808,Curecanti_NRA,2015,11,36898,2015_11
3809,Curecanti_NRA,2014,11,34975,2014_11
3810,Curecanti_NRA,2013,11,29925,2013_11
3812,Cuyahoga_Valley_NP,2015,11,129512,2015_11
3813,Cuyahoga_Valley_NP,2014,11,109529,2014_11
3814,Cuyahoga_Valley_NP,2013,11,125141,2013_11
3816,Dayton_Aviation_Heritage_NHP,2015,11,4273,2015_11
3817,Dayton_Aviation_Heritage_NHP,2014,11,3329,2014_11
3818,Dayton_Aviation_Heritage_NHP,2013,11,2690,2013_11
3820,De_Soto_NMEM,2015,11,16303,2015_11
3821,De_Soto_NMEM,2014,11,28637,2014_11
3822,De_Soto_NMEM,2013,11,29423,2013_11
3824,Death_Valley_NP,2015,11,73477,2015_11
3825,Death_Valley_NP,2014,11,80573,2014_11
3826,Death_Valley_NP,2013,11,65899,2013_11
3828,Delaware_Water_Gap_NRA,2015,11,279594,2015_11
3829,Delaware_Water_Gap_NRA,2014,11,260330,2014_11
3830,Delaware_Water_Gap_NRA,2013,11,415316,2013_11
3832,Denali_NP_&_PRES,2015,11,461,2015_11
3833,Denali_NP_&_PRES,2014,11,455,2014_11
3834,Denali_NP_&_PRES,2013,11,240,2013_11
3836,Devils_Postpile_NM,2015,11,0,2015_11
3837,Devils_Postpile_NM,2014,11,0,2014_11
3838,Devils_Postpile_NM,2013,11,0,2013_11
3840,San_Juan_NHS,2015,12,157446,2015_12
3841,San_Juan_NHS,2014,12,150647,2014_12
3842,San_Juan_NHS,2013,12,138417,2013_12
3844,Abraham_Lincoln_Birthplace_NHP_(ABLI),2015,12,5031,2015_12
3845,Abraham_Lincoln_Birthplace_NHP_(ABLI),2014,12,3328,2014_12
3846,Abraham_Lincoln_Birthplace_NHP_(ABLI),2013,12,3976,2013_12
3848,Acadia_NP_(ACAD),2015,12,13880,2015_12
3849,Acadia_NP_(ACAD),2014,12,13510,2014_12
3850,Acadia_NP_(ACAD),2013,12,7540,2013_12
3852,Adams_NHP,2015,12,464,2015_12
3853,Adams_NHP,2014,12,91,2014_12
3854,Adams_NHP,2013,12,229,2013_12
3856,African_Burial_Ground_NM_(AFBG),2015,12,1399,2015_12
3857,African_Burial_Ground_NM_(AFBG),2014,12,1800,2014_12
3858,African_Burial_Ground_NM_(AFBG),2013,12,2873,2013_12
3860,Agate_Fossil_Beds_NM,2015,12,176,2015_12
3861,Agate_Fossil_Beds_NM,2014,12,183,2014_12
3862,Agate_Fossil_Beds_NM,2013,12,120,2013_12
3864,Alibates_Flint_Quarries_NM_(ALFL),2015,12,135,2015_12
3865,Alibates_Flint_Quarries_NM_(ALFL),2014,12,53,2014_12
3866,Alibates_Flint_Quarries_NM_(ALFL),2013,12,53,2013_12
3868,Allegheny_Portage_Railroad_NHS_(ALPO),2015,12,10873,2015_12
3869,Allegheny_Portage_Railroad_NHS_(ALPO),2014,12,9931,2014_12
3870,Allegheny_Portage_Railroad_NHS_(ALPO),2013,12,5925,2013_12
3872,Amistad_NRA_(AMIS),2015,12,65222,2015_12
3873,Amistad_NRA_(AMIS),2014,12,55173,2014_12
3874,Amistad_NRA_(AMIS),2013,12,40910,2013_12
3876,Andersonville_NHS_(ANDE),2015,12,9210,2015_12
3877,Andersonville_NHS_(ANDE),2014,12,7810,2014_12
3878,Andersonville_NHS_(ANDE),2013,12,8256,2013_12
3880,Andrew_Johnson_NHS,2015,12,4149,2015_12
3881,Andrew_Johnson_NHS,2014,12,3227,2014_12
3882,Andrew_Johnson_NHS,2013,12,3624,2013_12
3884,Aniakchak_NM_&_PRES_(ANIA),2015,12,0,2015_12
3885,Aniakchak_NM_&_PRES_(ANIA),2014,12,0,2014_12
3886,Aniakchak_NM_&_PRES_(ANIA),2013,12,0,2013_12
3888,Antietam_NB_(ANTI),2015,12,16763,2015_12
3889,Antietam_NB_(ANTI),2014,12,18321,2014_12
3890,Antietam_NB_(ANTI),2013,12,16061,2013_12
3892,Apostle_Islands_NL_(APIS),2015,12,1747,2015_12
3893,Apostle_Islands_NL_(APIS),2014,12,1060,2014_12
3894,Apostle_Islands_NL_(APIS),2013,12,948,2013_12
3896,Appomattox_Court_House_NHP_(APCO),2015,12,6556,2015_12
3897,Appomattox_Court_House_NHP_(APCO),2014,12,6234,2014_12
3898,Appomattox_Court_House_NHP_(APCO),2013,12,5982,2013_12
3900,Arches_NP_(ARCH),2015,12,27273,2015_12
3901,Arches_NP_(ARCH),2014,12,26511,2014_12
3902,Arches_NP_(ARCH),2013,12,20924,2013_12
3904,Arkansas_Post_NMEM_(ARPO),2015,12,2638,2015_12
3905,Arkansas_Post_NMEM_(ARPO),2014,12,2127,2014_12
3906,Arkansas_Post_NMEM_(ARPO),2013,12,2110,2013_12
3908,Arlington_House_The_R.E._Lee_MEM_(ARHO),2015,12,22014,2015_12
3909,Arlington_House_The_R.E._Lee_MEM_(ARHO),2014,12,26018,2014_12
3910,Arlington_House_The_R.E._Lee_MEM_(ARHO),2013,12,21522,2013_12
3912,Assateague_Island_NS_(ASIS),2015,12,47227,2015_12
3913,Assateague_Island_NS_(ASIS),2014,12,41435,2014_12
3914,Assateague_Island_NS_(ASIS),2013,12,41102,2013_12
3916,Aztec_Ruins_NM_(AZRU),2015,12,2400,2015_12
3917,Aztec_Ruins_NM_(AZRU),2014,12,2466,2014_12
3918,Aztec_Ruins_NM_(AZRU),2013,12,1835,2013_12
3920,Badlands_NP_(BADL),2015,12,12790,2015_12
3921,Badlands_NP_(BADL),2014,12,10820,2014_12
3922,Badlands_NP_(BADL),2013,12,8002,2013_12
3924,Bandelier_NM_(BAND),2015,12,7413,2015_12
3925,Bandelier_NM_(BAND),2014,12,7307,2014_12
3926,Bandelier_NM_(BAND),2013,12,6592,2013_12
3928,Bent's_Old_Fort_NHS_(BEOL),2015,12,1469,2015_12
3929,Bent's_Old_Fort_NHS_(BEOL),2014,12,1310,2014_12
3930,Bent's_Old_Fort_NHS_(BEOL),2013,12,1239,2013_12
3932,Bering_Land_Bridge_NPRES_(BELA),2015,12,168,2015_12
3933,Bering_Land_Bridge_NPRES_(BELA),2014,12,168,2014_12
3934,Bering_Land_Bridge_NPRES_(BELA),2013,12,168,2013_12
3936,Big_Bend_NP_(BIBE),2015,12,29577,2015_12
3937,Big_Bend_NP_(BIBE),2014,12,21373,2014_12
3938,Big_Bend_NP_(BIBE),2013,12,22310,2013_12
3940,Big_Cypress_NPRES_(BICY),2015,12,118324,2015_12
3941,Big_Cypress_NPRES_(BICY),2014,12,142599,2014_12
3942,Big_Cypress_NPRES_(BICY),2013,12,112583,2013_12
3944,Big_Hole_NB_(BIHO),2015,12,230,2015_12
3945,Big_Hole_NB_(BIHO),2014,12,243,2014_12
3946,Big_Hole_NB_(BIHO),2013,12,298,2013_12
3948,Big_South_Fork_NRRA_(BISO),2015,12,43467,2015_12
3949,Big_South_Fork_NRRA_(BISO),2014,12,41091,2014_12
3950,Big_South_Fork_NRRA_(BISO),2013,12,32709,2013_12
3952,Big_Thicket_NPRES_(BITH),2015,12,8749,2015_12
3953,Big_Thicket_NPRES_(BITH),2014,12,7647,2014_12
3954,Big_Thicket_NPRES_(BITH),2013,12,8869,2013_12
3956,Bighorn_Canyon_NRA,2015,12,6886,2015_12
3957,Bighorn_Canyon_NRA,2014,12,4776,2014_12
3958,Bighorn_Canyon_NRA,2013,12,3928,2013_12
3960,Biscayne_NP,2015,12,25304,2015_12
3961,Biscayne_NP,2014,12,33083,2014_12
3962,Biscayne_NP,2013,12,24566,2013_12
3964,Black_Canyon_of_the_Gunnison_NP,2015,12,4670,2015_12
3965,Black_Canyon_of_the_Gunnison_NP,2014,12,3679,2014_12
3966,Black_Canyon_of_the_Gunnison_NP,2013,12,4138,2013_12
3968,Blue_Ridge_PKWY,2015,12,869958,2015_12
3969,Blue_Ridge_PKWY,2014,12,589449,2014_12
3970,Blue_Ridge_PKWY,2013,12,659947,2013_12
3972,Bluestone_NSR,2015,12,200,2015_12
3973,Bluestone_NSR,2014,12,172,2014_12
3974,Bluestone_NSR,2013,12,100,2013_12
3976,Booker_T._Washington_NM,2015,12,1009,2015_12
3977,Booker_T._Washington_NM,2014,12,1350,2014_12
3978,Booker_T._Washington_NM,2013,12,1101,2013_12
3980,Boston_African_American_NHS,2015,12,9765,2015_12
3981,Boston_African_American_NHS,2014,12,9350,2014_12
3982,Boston_African_American_NHS,2013,12,8940,2013_12
3984,Boston_NHP,2015,12,93062,2015_12
3985,Boston_NHP,2014,12,94058,2014_12
3986,Boston_NHP,2013,12,92791,2013_12
3988,Brown_v._Board_of_Education_NHS,2015,12,847,2015_12
3989,Brown_v._Board_of_Education_NHS,2014,12,1647,2014_12
3990,Brown_v._Board_of_Education_NHS,2013,12,757,2013_12
3992,Bryce_Canyon_NP,2015,12,34368,2015_12
3993,Bryce_Canyon_NP,2014,12,29677,2014_12
3994,Bryce_Canyon_NP,2013,12,23317,2013_12
3996,Buck_Island_Reef_NM,2015,12,3810,2015_12
3997,Buck_Island_Reef_NM,2014,12,4055,2014_12
3998,Buck_Island_Reef_NM,2013,12,2266,2013_12
4000,Buffalo_NR,2015,12,58869,2015_12
4001,Buffalo_NR,2014,12,16244,2014_12
4002,Buffalo_NR,2013,12,22232,2013_12
4004,Cabrillo_NM,2015,12,72461,2015_12
4005,Cabrillo_NM,2014,12,64608,2014_12
4006,Cabrillo_NM,2013,12,74278,2013_12
4008,Canaveral_NS,2015,12,118367,2015_12
4009,Canaveral_NS,2014,12,95022,2014_12
4010,Canaveral_NS,2013,12,85459,2013_12
4012,Cane_River_Creole_NHP,2015,12,2505,2015_12
4013,Cane_River_Creole_NHP,2014,12,2251,2014_12
4014,Cane_River_Creole_NHP,2013,12,2408,2013_12
4016,Canyon_de_Chelly_NM,2015,12,38201,2015_12
4017,Canyon_de_Chelly_NM,2014,12,40471,2014_12
4018,Canyon_de_Chelly_NM,2013,12,40278,2013_12
4020,Canyonlands_NP,2015,12,10328,2015_12
4021,Canyonlands_NP,2014,12,8263,2014_12
4022,Canyonlands_NP,2013,12,5148,2013_12
4024,Cape_Cod_NS,2015,12,143592,2015_12
4025,Cape_Cod_NS,2014,12,132080,2014_12
4026,Cape_Cod_NS,2013,12,124213,2013_12
4028,Cape_Hatteras_NS,2015,12,59943,2015_12
4029,Cape_Hatteras_NS,2014,12,59578,2014_12
4030,Cape_Hatteras_NS,2013,12,45392,2013_12
4032,Cape_Lookout_NS,2015,12,6719,2015_12
4033,Cape_Lookout_NS,2014,12,7004,2014_12
4034,Cape_Lookout_NS,2013,12,7074,2013_12
4036,Capitol_Reef_NP,2015,12,10868,2015_12
4037,Capitol_Reef_NP,2014,12,12343,2014_12
4038,Capitol_Reef_NP,2013,12,8276,2013_12
4040,Capulin_Volcano_NM,2015,12,1437,2015_12
4041,Capulin_Volcano_NM,2014,12,1152,2014_12
4042,Capulin_Volcano_NM,2013,12,1942,2013_12
4044,Carl_Sandburg_Home_NHS,2015,12,2645,2015_12
4045,Carl_Sandburg_Home_NHS,2014,12,4598,2014_12
4046,Carl_Sandburg_Home_NHS,2013,12,3514,2013_12
4048,Carlsbad_Caverns_NP,2015,12,15936,2015_12
4049,Carlsbad_Caverns_NP,2014,12,24170,2014_12
4050,Carlsbad_Caverns_NP,2013,12,22904,2013_12
4052,Casa_Grande_Ruins_NM,2015,12,5854,2015_12
4053,Casa_Grande_Ruins_NM,2014,12,5185,2014_12
4054,Casa_Grande_Ruins_NM,2013,12,5343,2013_12
4056,Castillo_de_San_Marcos_NM,2015,12,77253,2015_12
4057,Castillo_de_San_Marcos_NM,2014,12,68981,2014_12
4058,Castillo_de_San_Marcos_NM,2013,12,70955,2013_12
4060,Castle_Clinton_NM,2015,12,311753,2015_12
4061,Castle_Clinton_NM,2014,12,299943,2014_12
4062,Castle_Clinton_NM,2013,12,295113,2013_12
4064,Catoctin_Mountain_Park,2015,12,13305,2015_12
4065,Catoctin_Mountain_Park,2014,12,13738,2014_12
4066,Catoctin_Mountain_Park,2013,12,8338,2013_12
4068,Cedar_Breaks_NM,2015,12,19557,2015_12
4069,Cedar_Breaks_NM,2014,12,32573,2014_12
4070,Cedar_Breaks_NM,2013,12,17026,2013_12
4072,Cesar_E._Chavez_NM,2015,12,770,2015_12
4073,Cesar_E._Chavez_NM,2014,12,519,2014_12
4074,Cesar_E._Chavez_NM,2013,12,383,2013_12
4076,Chaco_Culture_NHP,2015,12,1055,2015_12
4077,Chaco_Culture_NHP,2014,12,1138,2014_12
4078,Chaco_Culture_NHP,2013,12,1147,2013_12
4080,Chamizal_NMEM,2015,12,4084,2015_12
4081,Chamizal_NMEM,2014,12,1937,2014_12
4082,Chamizal_NMEM,2013,12,1536,2013_12
4084,Channel_Islands_NP,2015,12,14801,2015_12
4085,Channel_Islands_NP,2014,12,14819,2014_12
4086,Channel_Islands_NP,2013,12,14332,2013_12
4088,Charles_Pinckney_NHS,2015,12,3156,2015_12
4089,Charles_Pinckney_NHS,2014,12,2878,2014_12
4090,Charles_Pinckney_NHS,2013,12,2935,2013_12
4092,Chattahoochee_River_NRA,2015,12,139680,2015_12
4093,Chattahoochee_River_NRA,2014,12,223717,2014_12
4094,Chattahoochee_River_NRA,2013,12,223252,2013_12
4096,Chesapeake_&_Ohio_Canal_NHP,2015,12,285698,2015_12
4097,Chesapeake_&_Ohio_Canal_NHP,2014,12,274617,2014_12
4098,Chesapeake_&_Ohio_Canal_NHP,2013,12,194728,2013_12
4100,Chickamauga_&_Chattanooga_NMP,2015,12,66400,2015_12
4101,Chickamauga_&_Chattanooga_NMP,2014,12,67367,2014_12
4102,Chickamauga_&_Chattanooga_NMP,2013,12,60789,2013_12
4104,Chickasaw_NRA,2015,12,25145,2015_12
4105,Chickasaw_NRA,2014,12,29384,2014_12
4106,Chickasaw_NRA,2013,12,28638,2013_12
4108,Chiricahua_NM,2015,12,3343,2015_12
4109,Chiricahua_NM,2014,12,3256,2014_12
4110,Chiricahua_NM,2013,12,7768,2013_12
4112,Christiansted_NHS,2015,12,9195,2015_12
4113,Christiansted_NHS,2014,12,9918,2014_12
4114,Christiansted_NHS,2013,12,9409,2013_12
4116,City_of_Rocks_NRES,2015,12,2794,2015_12
4117,City_of_Rocks_NRES,2014,12,1750,2014_12
4118,City_of_Rocks_NRES,2013,12,5914,2013_12
4120,Clara_Barton_NHS,2015,12,0,2015_12
4121,Clara_Barton_NHS,2014,12,403,2014_12
4122,Clara_Barton_NHS,2013,12,849,2013_12
